"date","weighted","close","high","low","open","volume"
"2018-05-01 01:05:00","1.875493","1.99","1.99","1.81","1.96","20447065.69"
"2018-05-02 01:05:00","2.162995","2.26","2.35","1.94","1.99","48688543.59"
"2018-05-03 01:05:00","2.476707","2.58","2.7","2.2","2.26","94215328.77"
"2018-05-04 01:05:00","2.439497","2.45","2.59","2.33","2.58","40970823.93"
"2018-05-05 01:05:00","2.374083","2.39","2.47","2.3","2.45","20587962.71"
"2018-05-06 01:05:00","2.328549","2.3","2.52","2.19","2.39","33643864.44"
"2018-05-07 01:05:00","2.181602","2.25","2.31","2.07","2.3","31827581.47"
"2018-05-08 01:05:00","2.413809","2.44","2.55","2.23","2.25","61492764.65"
"2018-05-09 01:05:00","2.326153","2.29","2.44","2.26","2.44","20174098.02"
"2018-05-10 01:05:00","2.226118","2.14","2.32","2.13","2.29","16262127.83"
"2018-05-11 01:05:00","1.908145","1.84","2.14","1.77","2.14","48789565.25"
"2018-05-12 01:05:00","1.837281","1.9","1.95","1.69","1.84","26444445.38"
"2018-05-13 01:05:00","1.936702","2","2.03","1.81","1.9","17808796.96"
"2018-05-14 01:05:00","1.920974","1.93","2.02","1.8","2","23021079.43"
"2018-05-15 01:05:00","2.001181","1.99","2.1","1.9","1.93","30632541.36"
"2018-05-16 01:05:00","1.859506","1.89","1.99","1.79","1.99","24628268.73"
"2018-05-17 01:05:00","1.815123","1.7","1.96","1.66","1.89","24949066.97"
"2018-05-18 01:05:00","1.718663","1.76","1.78","1.64","1.7","14527038.01"
"2018-05-19 01:05:00","1.761253","1.75","1.83","1.7","1.76","9771929.93"
"2018-05-20 01:05:00","1.798554","1.83","1.85","1.73","1.75","7777610.81"
"2018-05-21 01:05:00","1.769542","1.73","1.85","1.7","1.83","8637162.02"
"2018-05-22 01:05:00","1.691306","1.62","1.75","1.61","1.73","12050518.73"
"2018-05-23 01:05:00","1.490426","1.46","1.65","1.39","1.62","32772572.06"
"2018-05-24 01:05:00","1.47471","1.54","1.55","1.38","1.46","19332333.04"
"2018-05-25 01:05:00","1.51196","1.49","1.59","1.44","1.54","12820316.88"
"2018-05-26 01:05:00","1.506262","1.47","1.55","1.46","1.49","7003727.49"
"2018-05-27 01:05:00","1.443638","1.46","1.48","1.41","1.47","8631198.7"
"2018-05-28 01:05:00","1.40044","1.35","1.48","1.34","1.46","10973170.49"
"2018-05-29 01:05:00","1.53365","1.59","1.66","1.33","1.35","35133806.51"
"2018-05-30 01:05:00","1.583547","1.57","1.65","1.51","1.59","23193042.94"
"2018-05-31 01:05:00","1.723681","1.76","1.83","1.55","1.57","38992966.71"
"2018-06-01 01:06:00","1.834303","1.92","1.95","1.71","1.76","39394891.32"
"2018-06-02 01:06:00","1.905758","1.89","1.96","1.85","1.92","25131298.97"
"2018-06-03 01:06:00","1.875594","1.81","2.03","1.74","1.89","46306863.28"
"2018-06-04 01:06:00","1.744444","1.72","1.85","1.69","1.81","26060114.09"
"2018-06-05 01:06:00","1.720751","1.75","1.78","1.66","1.72","16563743.2"
"2018-06-06 01:06:00","1.699363","1.7","1.77","1.62","1.75","13539074.11"
"2018-06-07 01:06:00","1.721647","1.7","1.77","1.67","1.7","11052455.4"
"2018-06-08 01:06:00","1.697087","1.71","1.74","1.67","1.7","7180849.02"
"2018-06-09 01:06:00","1.690417","1.65","1.76","1.63","1.71","10448879.65"
"2018-06-10 01:06:00","1.46309","1.37","1.65","1.3","1.65","44522766.21"
"2018-06-11 01:06:00","1.375705","1.45","1.47","1.31","1.37","17322554"
"2018-06-12 01:06:00","1.319985","1.25","1.45","1.21","1.45","23961648.17"
"2018-06-13 01:06:00","1.201226","1.2","1.29","1.12","1.25","30446401.52"
"2018-06-14 01:06:00","1.255608","1.27","1.33","1.17","1.2","28375527.5"
"2018-06-15 01:06:00","1.230431","1.18","1.3","1.15","1.27","17344730.17"
"2018-06-16 01:06:00","1.191624","1.2","1.23","1.15","1.18","9554082.57"
"2018-06-17 01:06:00","1.177337","1.17","1.21","1.16","1.2","8692128.35"
"2018-06-18 01:06:00","1.145087","1.18","1.21","1.08","1.17","21880400.27"
"2018-06-19 01:06:00","1.197871","1.18","1.25","1.16","1.18","16883558.18"
"2018-06-20 01:06:00","1.149252","1.16","1.19","1.11","1.18","12771627.79"
"2018-06-21 01:06:00","1.157883","1.16","1.19","1.14","1.16","5351225.94"
"2018-06-22 01:06:00","1.021167","0.9771","1.18","0.9311","1.16","30885179.82"
"2018-06-23 01:06:00","1.014983","1.04","1.07","0.956","0.9771","14631571.47"
"2018-06-24 01:06:00","0.959012","0.977","1.04","0.8851","1.04","23484322.12"
"2018-06-25 01:06:00","1.011564","1.02","1.06","0.9577","0.977","14259669.54"
"2018-06-26 01:06:00","0.982402","0.9392","1.03","0.9301","1.02","11234604.44"
"2018-06-27 01:06:00","0.963758","0.9874","1.02","0.918","0.9392","9966863.91"
"2018-06-28 01:06:00","0.949295","0.9178","1","0.9013","0.9874","8205073.08"
"2018-06-29 01:06:00","0.92507","0.9627","0.981","0.8877","0.9178","12519372.1"
"2018-06-30 01:06:00","1.003257","1.01","1.04","0.9625","0.9627","11006679.57"
"2018-07-01 01:07:00","1.039277","1.07","1.09","0.9903","1.01","12990551.93"
"2018-07-02 01:07:00","1.120049","1.17","1.19","1.03","1.07","18527303.05"
"2018-07-03 01:07:00","1.17515","1.15","1.24","1.13","1.17","21878357.23"
"2018-07-04 01:07:00","1.195893","1.22","1.26","1.1","1.15","16866150.18"
"2018-07-05 01:07:00","1.165788","1.15","1.22","1.11","1.22","18080644.74"
"2018-07-06 01:07:00","1.071691","1.05","1.16","1.02","1.15","20051983.39"
"2018-07-07 01:07:00","1.065964","1.1","1.1","1.03","1.05","9580910.66"
"2018-07-08 01:07:00","1.110364","1.08","1.15","1.06","1.1","10091227.78"
"2018-07-09 01:07:00","1.067677","1.04","1.1","1.03","1.08","8371091.59"
"2018-07-10 01:07:00","0.987955","0.9568","1.04","0.9433","1.04","13535725.1"
"2018-07-11 01:07:00","0.974597","1","1.01","0.9346","0.9568","7249822.97"
"2018-07-12 01:07:00","0.953442","0.9661","1","0.93","1","8334970.05"
"2018-07-13 01:07:00","0.97641","0.9623","1","0.955","0.9661","6628219.22"
"2018-07-14 01:07:00","0.972352","0.971","0.9953","0.9573","0.9623","3050103.2"
"2018-07-15 01:07:00","0.996193","1","1.02","0.9677","0.971","5332159.44"
"2018-07-16 01:07:00","1.065367","1.09","1.11","0.986","1","15382415.82"
"2018-07-17 01:07:00","1.116767","1.14","1.17","1.05","1.09","17485643.84"
"2018-07-18 01:07:00","1.126604","1.09","1.18","1.07","1.14","16373979.49"
"2018-07-19 01:07:00","1.059098","1.04","1.09","1.03","1.09","10381113.25"
"2018-07-20 01:07:00","0.995446","0.9608","1.04","0.9412","1.04","14055270.99"
"2018-07-21 01:07:00","0.991511","0.999","1.02","0.942","0.9608","6648376.99"
"2018-07-22 01:07:00","0.989542","0.9791","1.01","0.962","0.999","5462544.18"
"2018-07-23 01:07:00","0.966598","0.9317","1.01","0.92","0.9791","9537019.44"
"2018-07-24 01:07:00","0.962342","0.9801","1","0.9066","0.9317","11898797.3"
"2018-07-25 01:07:00","0.990747","0.9861","1.02","0.961","0.9801","8618089.96"
"2018-07-26 01:07:00","1.031109","1.02","1.06","0.9855","0.9861","12442976.76"
"2018-07-27 01:07:00","1.002469","1.01","1.04","0.973","1.02","10368305.42"
"2018-07-28 01:07:00","1.016252","1.03","1.03","0.9975","1.01","4564192.64"
"2018-07-29 01:07:00","1.020366","1.01","1.04","1","1.03","2826387.24"
"2018-07-30 01:07:00","0.980166","0.9751","1.02","0.9508","1.01","5709301.82"
"2018-07-31 01:07:00","0.951149","0.9479","0.9867","0.9306","0.9751","6150287.58"
"2018-08-01 01:08:00","0.923607","0.9266","0.9503","0.901","0.9479","5458769.02"
"2018-08-02 01:08:00","0.897019","0.885","0.9373","0.8735","0.9266","6119607.06"
"2018-08-03 01:08:00","0.881812","0.96","0.9676","0.7735","0.885","33280456.93"
"2018-08-04 01:08:00","0.891085","0.849","0.9789","0.8334","0.96","16076022.28"
"2018-08-05 01:08:00","0.935942","0.9108","1.03","0.8456","0.849","21356157.2"
"2018-08-06 01:08:00","0.823584","0.7809","0.929","0.7501","0.9108","25633216.1"
"2018-08-07 01:08:00","0.742522","0.7198","0.803","0.6771","0.7809","43253511.75"
"2018-08-08 01:08:00","0.647135","0.615","0.7212","0.5947","0.7198","26098913.8"
"2018-08-09 01:08:00","0.64037","0.6383","0.6738","0.5959","0.615","13782460.75"
"2018-08-10 01:08:00","0.586127","0.5723","0.6468","0.5431","0.6383","16681963.07"
"2018-08-11 01:08:00","0.531549","0.5191","0.5743","0.5011","0.5723","12426806.09"
"2018-08-12 01:08:00","0.537827","0.5403","0.5523","0.5145","0.5191","6252844.94"
"2018-08-13 01:08:00","0.497445","0.4562","0.55","0.4531","0.5403","10133376.44"
"2018-08-14 01:08:00","0.423659","0.4482","0.4609","0.4037","0.4562","14221948.44"
"2018-08-15 01:08:00","0.470691","0.443","0.4942","0.4363","0.4482","13680950.11"
"2018-08-16 01:08:00","0.458125","0.4649","0.479","0.4316","0.443","8660438.59"
"2018-08-17 01:08:00","0.508655","0.5637","0.5747","0.4628","0.4649","15817131.42"
"2018-08-18 01:08:00","0.512231","0.4971","0.575","0.465","0.5637","11848705.67"
"2018-08-19 01:08:00","0.536372","0.5377","0.569","0.481","0.4971","13290424.54"
"2018-08-20 01:08:00","0.519807","0.4945","0.5456","0.4862","0.5377","9955757.41"
"2018-08-21 01:08:00","0.513269","0.519","0.5394","0.4945","0.4945","7075083.31"
"2018-08-22 01:08:00","0.508776","0.4775","0.565","0.457","0.519","13619682.75"
"2018-08-23 01:08:00","0.495188","0.5071","0.5148","0.4753","0.4775","6979221.81"
"2018-08-24 01:08:00","0.511931","0.5237","0.529","0.4924","0.5071","4611981.55"
"2018-08-25 01:08:00","0.534657","0.5384","0.5472","0.5193","0.5237","5307616.98"
"2018-08-26 01:08:00","0.539428","0.5638","0.58","0.5171","0.5384","6150703.24"
"2018-08-27 01:08:00","0.615236","0.6727","0.6969","0.5582","0.5638","24898695.34"
"2018-08-28 01:08:00","0.725815","0.769","0.799","0.654","0.6727","46872811.36"
"2018-08-29 01:08:00","0.755091","0.7276","0.8152","0.7083","0.769","31756828.99"
"2018-08-30 01:08:00","0.693572","0.7175","0.7298","0.656","0.7276","24194878.93"
"2018-08-31 01:08:00","0.716346","0.7099","0.7382","0.6933","0.7175","12266766.88"
"2018-09-01 01:09:00","0.739718","0.7407","0.7603","0.7062","0.7099","12278911.49"
"2018-09-02 01:09:00","0.718974","0.7185","0.7439","0.6993","0.7407","9527588.37"
"2018-09-03 01:09:00","0.702131","0.6993","0.7311","0.676","0.7185","8637815.64"
"2018-09-04 01:09:00","0.718149","0.7012","0.7448","0.6882","0.6993","9743809.16"
"2018-09-05 01:09:00","0.636375","0.5794","0.7168","0.565","0.7012","20469573.06"
"2018-09-06 01:09:00","0.562288","0.6011","0.6069","0.53","0.5794","15627261.43"
"2018-09-07 01:09:00","0.581112","0.563","0.617","0.5512","0.6011","9544911.22"
"2018-09-08 01:09:00","0.553914","0.53","0.591","0.516","0.563","7807654.12"
"2018-09-09 01:09:00","0.55426","0.5564","0.585","0.5117","0.53","8618360.42"
"2018-09-10 01:09:00","0.572112","0.5746","0.5999","0.553","0.5564","7242666.15"
"2018-09-11 01:09:00","0.554169","0.5453","0.583","0.523","0.5746","8384837.11"
"2018-09-12 01:09:00","0.526612","0.5486","0.5572","0.5","0.5453","9830516.99"
"2018-09-13 01:09:00","0.575726","0.5754","0.6067","0.5484","0.5486","10728705.28"
"2018-09-14 01:09:00","0.583905","0.571","0.6175","0.5516","0.5754","9829846.58"
"2018-09-15 01:09:00","0.575735","0.5691","0.5919","0.5565","0.571","4618306.06"
"2018-09-16 01:09:00","0.570989","0.5785","0.5849","0.5537","0.5691","4064577.14"
"2018-09-17 01:09:00","0.549159","0.5331","0.589","0.5258","0.5785","7937847.02"
"2018-09-18 01:09:00","0.526651","0.5334","0.548","0.4964","0.5331","13602543.42"
"2018-09-19 01:09:00","0.525546","0.5304","0.5439","0.5046","0.5334","7805887.96"
"2018-09-20 01:09:00","0.545874","0.5658","0.5823","0.5235","0.5304","6015098.97"
"2018-09-21 01:09:00","0.591662","0.6287","0.6346","0.5566","0.5658","13881076.89"
"2018-09-22 01:09:00","0.608508","0.6081","0.6498","0.5733","0.6287","9967889.95"
"2018-09-23 01:09:00","0.614468","0.6104","0.634","0.5961","0.6081","5252892.83"
"2018-09-24 01:09:00","0.556677","0.5597","0.6145","0.5312","0.6104","18595596.29"
"2018-09-25 01:09:00","0.547318","0.5699","0.5744","0.5255","0.5608","9889643.91"
"2018-09-26 01:09:00","0.562119","0.5466","0.5781","0.5451","0.5699","4596919.13"
"2018-09-27 01:09:00","0.569831","0.5853","0.5999","0.5325","0.5466","8797991.79"
"2018-09-28 01:09:00","0.573468","0.5733","0.597","0.5568","0.5853","6192237.09"
"2018-09-29 01:09:00","0.563861","0.5631","0.5747","0.551","0.5733","2768815.26"
"2018-09-30 01:09:00","0.567265","0.568","0.5774","0.5566","0.5631","3554790.24"
"2018-10-01 01:10:00","0.562694","0.5614","0.5847","0.5409","0.568","5349400.61"
"2018-10-02 01:10:00","0.562154","0.5603","0.5712","0.55","0.5614","2903340.15"
"2018-10-03 01:10:00","0.550813","0.554","0.5606","0.542","0.5603","3113696.08"
"2018-10-04 01:10:00","0.563861","0.5572","0.5781","0.5518","0.554","3800856.88"
"2018-10-05 01:10:00","0.570992","0.5765","0.59","0.5528","0.5572","3136076.86"
"2018-10-06 01:10:00","0.570874","0.566","0.5813","0.56","0.5765","1947480.47"
"2018-10-07 01:10:00","0.566826","0.5757","0.5788","0.558","0.566","1628281.9"
"2018-10-08 01:10:00","0.594557","0.6035","0.61","0.5725","0.5757","5817927.29"
"2018-10-09 01:10:00","0.594356","0.5929","0.6088","0.585","0.6035","4171108.2"
"2018-10-10 01:10:00","0.58203","0.5883","0.5968","0.57","0.5929","3910421.78"
"2018-10-11 01:10:00","0.514565","0.4812","0.5883","0.4707","0.5883","16912519.63"
"2018-10-12 01:10:00","0.496427","0.4905","0.512","0.4746","0.4812","3243486.01"
"2018-10-13 01:10:00","0.499064","0.4951","0.51","0.4892","0.4905","1737885.07"
"2018-10-14 01:10:00","0.498642","0.49","0.5099","0.4859","0.4951","1876576.48"
"2018-10-15 01:10:00","0.52465","0.5134","0.56","0.4817","0.49","11311022.93"
"2018-10-16 01:10:00","0.512333","0.5144","0.5197","0.5051","0.5134","1565457.55"
"2018-10-17 01:10:00","0.521289","0.5239","0.5319","0.5094","0.5144","2291925.23"
"2018-10-18 01:10:00","0.514919","0.5021","0.5367","0.4975","0.5239","3516075.79"
"2018-10-19 01:10:00","0.499121","0.4947","0.5065","0.4904","0.5021","1829349.25"
"2018-10-20 01:10:00","0.506748","0.5046","0.5137","0.4947","0.4947","2012361.22"
"2018-10-21 01:10:00","0.505767","0.5005","0.514","0.5005","0.5046","1275506.48"
"2018-10-22 01:10:00","0.498304","0.4976","0.5081","0.4915","0.5005","1395291.14"
"2018-10-23 01:10:00","0.498631","0.4998","0.507","0.4914","0.4976","1749070.99"
"2018-10-24 01:10:00","0.499946","0.497","0.5063","0.4958","0.4998","1112501.27"
"2018-10-25 01:10:00","0.49895","0.499","0.5048","0.4922","0.497","1755042.55"
"2018-10-26 01:10:00","0.496879","0.4952","0.5033","0.4927","0.499","1611161.31"
"2018-10-27 01:10:00","0.486198","0.4807","0.4966","0.4755","0.4952","1598540.42"
"2018-10-28 01:10:00","0.479752","0.482","0.4831","0.4751","0.4807","1180700.05"
"2018-10-28 24:10:00","0.461932","0.4496","0.4831","0.445","0.482","3246964.67"
"2018-10-29 24:10:00","0.456081","0.4525","0.4625","0.4492","0.4496","1345293.73"
"2018-10-30 24:10:00","0.456428","0.4685","0.4738","0.4381","0.4525","2659692.53"
"2018-10-31 24:10:00","0.472135","0.4763","0.4815","0.4625","0.4685","1892416.87"
"2018-11-01 24:11:00","0.485193","0.4871","0.4934","0.4715","0.4763","3241037.18"
"2018-11-02 24:11:00","0.479189","0.4807","0.4877","0.4734","0.4871","1143239.83"
"2018-11-03 24:11:00","0.494471","0.5022","0.5158","0.47","0.4807","4624525.5"
"2018-11-04 24:11:00","0.499889","0.5075","0.5107","0.4939","0.5022","1572284.12"
"2018-11-05 24:11:00","0.509552","0.5187","0.5223","0.4991","0.5075","3286336.17"
"2018-11-06 24:11:00","0.509228","0.5065","0.5258","0.4954","0.5187","3875822.7"
"2018-11-07 24:11:00","0.493533","0.4852","0.5112","0.477","0.5065","4690702.32"
"2018-11-08 24:11:00","0.482773","0.479","0.504","0.4725","0.4852","3174167.81"
"2018-11-09 24:11:00","0.489967","0.4852","0.5","0.4745","0.479","2045994.41"
"2018-11-10 24:11:00","0.482879","0.4858","0.4883","0.4781","0.4852","900918.49"
"2018-11-11 24:11:00","0.497652","0.4994","0.5087","0.4847","0.4858","2758279.53"
"2018-11-12 24:11:00","0.501736","0.5","0.51","0.4937","0.4994","2937192.53"
"2018-11-13 24:11:00","0.429725","0.4404","0.5095","0.3502","0.5","15027525.74"
"2018-11-14 24:11:00","0.4118","0.4274","0.446","0.3899","0.4404","8229138"
"2018-11-15 24:11:00","0.417969","0.415","0.4299","0.4072","0.4274","2061512.62"
"2018-11-16 24:11:00","0.412566","0.412","0.425","0.4","0.415","1616174.1"
"2018-11-17 24:11:00","0.415995","0.4121","0.4232","0.41","0.412","1471949.53"
"2018-11-18 24:11:00","0.368315","0.3552","0.4121","0.342","0.4121","7547807.39"
"2018-11-19 24:11:00","0.314113","0.3046","0.3682","0.28","0.3552","12276243.32"
"2018-11-20 24:11:00","0.319755","0.3323","0.3374","0.297","0.3046","4629332.78"
"2018-11-21 24:11:00","0.322494","0.304","0.34","0.3014","0.3323","3169417.2"
"2018-11-22 24:11:00","0.310135","0.3207","0.3249","0.2901","0.304","4218892.88"
"2018-11-23 24:11:00","0.295217","0.282","0.3326","0.262","0.3207","5008564.56"
"2018-11-24 24:11:00","0.277094","0.2901","0.2976","0.2511","0.282","7354417.28"
"2018-11-25 24:11:00","0.275875","0.2756","0.3005","0.257","0.2901","5690072.91"
"2018-11-26 24:11:00","0.267907","0.2732","0.2798","0.258","0.2756","2967649.55"
"2018-11-27 24:11:00","0.29781","0.3019","0.315","0.2727","0.2732","5395154.42"
"2018-11-28 24:11:00","0.304","0.3086","0.3162","0.29","0.3019","3920752.47"
"2018-11-29 24:11:00","0.291927","0.2878","0.3103","0.2771","0.3086","3540632.17"
"2018-11-30 24:11:00","0.29577","0.3","0.3049","0.2814","0.2878","1993308.01"
"2018-12-01 24:12:00","0.299154","0.2938","0.3164","0.2888","0.3","2411069.88"
"2018-12-02 24:12:00","0.279642","0.272","0.2972","0.265","0.2938","3017028.78"
"2018-12-03 24:12:00","0.277474","0.2779","0.2907","0.261","0.272","2215199.2"
"2018-12-04 24:12:00","0.263657","0.2565","0.2793","0.2522","0.2779","2202662.82"
"2018-12-05 24:12:00","0.248732","0.2305","0.2663","0.225","0.2565","3351803.43"
"2018-12-06 24:12:00","0.223899","0.2353","0.2556","0.2051","0.2305","5196399.21"
"2018-12-07 24:12:00","0.227538","0.2277","0.2438","0.2159","0.2353","2191070.91"
"2018-12-08 24:12:00","0.23817","0.2385","0.2507","0.2249","0.2277","2145369.11"
"2018-12-09 24:12:00","0.234099","0.2338","0.2426","0.2278","0.2385","1306932.45"
"2018-12-10 24:12:00","0.22625","0.2248","0.2351","0.22","0.2338","1293070.32"
"2018-12-11 24:12:00","0.232557","0.2345","0.239","0.224","0.2248","1136909.72"
"2018-12-12 24:12:00","0.224465","0.2212","0.2349","0.214","0.2345","1551595.59"
"2018-12-13 24:12:00","0.216376","0.2147","0.224","0.2091","0.2212","1514222.22"
"2018-12-14 24:12:00","0.216267","0.223","0.2259","0.2075","0.2147","2017800.02"
"2018-12-15 24:12:00","0.22993","0.2252","0.2376","0.2211","0.223","1528419.58"
"2018-12-16 24:12:00","0.249298","0.26","0.2678","0.2246","0.2252","3793403.69"
"2018-12-17 24:12:00","0.271908","0.2954","0.2969","0.2524","0.26","4079767.79"
"2018-12-18 24:12:00","0.300334","0.2843","0.3163","0.2839","0.2954","6780664.43"
"2018-12-19 24:12:00","0.326915","0.3535","0.3628","0.2827","0.2843","9449544.01"
"2018-12-20 24:12:00","0.3434","0.3305","0.3618","0.323","0.3535","7153555.26"
"2018-12-21 24:12:00","0.343084","0.3518","0.3549","0.33","0.3305","3411374.17"
"2018-12-22 24:12:00","0.374653","0.369","0.3938","0.3481","0.3518","7245544.28"
"2018-12-23 24:12:00","0.379228","0.3617","0.3992","0.355","0.369","6123535.75"
"2018-12-24 24:12:00","0.335486","0.3384","0.3629","0.3201","0.3617","5141880.24"
"2018-12-25 24:12:00","0.336429","0.3376","0.3546","0.3232","0.3384","3193898.64"
"2018-12-26 24:12:00","0.330506","0.3216","0.3473","0.3168","0.3376","2899143.62"
"2018-12-27 24:12:00","0.349516","0.3726","0.3759","0.318","0.3216","5330353.85"
"2018-12-28 24:12:00","0.367117","0.3595","0.382","0.3535","0.3726","3194687.06"
"2018-12-29 24:12:00","0.362106","0.3669","0.3695","0.3511","0.3595","2024424.83"
"2018-12-30 24:12:00","0.365476","0.3606","0.3779","0.3513","0.3669","2636029.99"
"2018-12-31 24:12:00","0.36445","0.3753","0.3768","0.3555","0.3606","1765680.88"
"2019-01-01 24:01:00","0.389444","0.4013","0.4081","0.3709","0.3753","4138850.16"
"2019-01-02 24:01:00","0.392379","0.3866","0.4054","0.3831","0.4013","2325734.84"
"2019-01-03 24:01:00","0.381922","0.3829","0.3976","0.3699","0.3866","2758729.85"
"2019-01-04 24:01:00","0.383551","0.3739","0.3919","0.3738","0.3829","1607517.75"
"2019-01-05 24:01:00","0.377891","0.388","0.3951","0.3601","0.3739","3499971.95"
"2019-01-06 24:01:00","0.380454","0.376","0.3912","0.3703","0.388","1276357.04"
"2019-01-07 24:01:00","0.371432","0.3682","0.3839","0.3626","0.376","1988609.44"
"2019-01-08 24:01:00","0.373923","0.3735","0.3807","0.3672","0.3682","1168594.6"
"2019-01-09 24:01:00","0.325492","0.3138","0.3791","0.294","0.3735","5826782.13"
"2019-01-10 24:01:00","0.31722","0.3158","0.3244","0.3098","0.3138","1628468.09"
"2019-01-11 24:01:00","0.310684","0.3139","0.3185","0.3024","0.3158","1202668.16"
"2019-01-12 24:01:00","0.294596","0.2878","0.3157","0.285","0.3139","1898615.02"
"2019-01-13 24:01:00","0.294934","0.3095","0.3151","0.272","0.2878","2992775.71"
"2019-01-14 24:01:00","0.299342","0.3004","0.3138","0.2849","0.3095","2443706.23"
"2019-01-15 24:01:00","0.301553","0.2991","0.3129","0.2926","0.3004","2285454.47"
"2019-01-16 24:01:00","0.309855","0.3132","0.3277","0.2913","0.2991","2463556.25"
"2019-01-17 24:01:00","0.310547","0.3085","0.3176","0.3061","0.3132","1446450.29"
"2019-01-18 24:01:00","0.321083","0.3167","0.3325","0.3067","0.3085","2127377.97"
"2019-01-19 24:01:00","0.30281","0.2972","0.3205","0.2912","0.3167","2066145.65"
"2019-01-20 24:01:00","0.305115","0.3034","0.3194","0.2972","0.2972","1339926.65"
"2019-01-21 24:01:00","0.303337","0.3083","0.3143","0.2884","0.3034","2109177.74"
"2019-01-22 24:01:00","0.301041","0.2981","0.3101","0.2917","0.3083","1351760.99"
"2019-01-23 24:01:00","0.295436","0.2962","0.3019","0.2909","0.2981","1308104.04"
"2019-01-24 24:01:00","0.290391","0.2881","0.2971","0.2855","0.2962","1293698.76"
"2019-01-25 24:01:00","0.28846","0.2839","0.294","0.283","0.2881","1222223.74"
"2019-01-26 24:01:00","0.275742","0.2725","0.2865","0.2667","0.2839","2145820.66"
"2019-01-27 24:01:00","0.257528","0.2581","0.2737","0.2474","0.2725","3284795.92"
"2019-01-28 24:01:00","0.257146","0.2555","0.2628","0.2499","0.2581","1568755.91"
"2019-01-29 24:01:00","0.262178","0.2659","0.2692","0.2543","0.2555","1484773.75"
"2019-01-30 24:01:00","0.267162","0.26","0.278","0.2545","0.2659","1863780.1"
"2019-01-31 24:01:00","0.257205","0.2607","0.2622","0.2464","0.26","1740241.67"
"2019-02-01 24:02:00","0.257896","0.2666","0.2689","0.2508","0.2607","1495567.77"
"2019-02-02 24:02:00","0.258316","0.2547","0.2682","0.2514","0.2666","1045619.47"
"2019-02-03 24:02:00","0.257061","0.2572","0.2619","0.252","0.2547","1174089.92"
"2019-02-04 24:02:00","0.256717","0.2562","0.2598","0.2544","0.2572","664103.94"
"2019-02-05 24:02:00","0.245357","0.2449","0.2582","0.2409","0.2562","1923537.57"
"2019-02-06 24:02:00","0.254473","0.257","0.2614","0.2448","0.2449","1852746.34"
"2019-02-07 24:02:00","0.270781","0.2828","0.2898","0.2535","0.257","3871874.47"
"2019-02-08 24:02:00","0.28073","0.2809","0.2869","0.2749","0.2828","1361263.89"
"2019-02-09 24:02:00","0.283109","0.287","0.2939","0.276","0.2809","2020305.29"
"2019-02-10 24:02:00","0.275805","0.2706","0.2871","0.2704","0.287","1709408.06"
"2019-02-11 24:02:00","0.272766","0.2771","0.2811","0.2662","0.2706","1369684.1"
"2019-02-12 24:02:00","0.274372","0.274","0.2811","0.2694","0.2771","918763.97"
"2019-02-13 24:02:00","0.270398","0.2694","0.2746","0.2662","0.274","1061244.73"
"2019-02-14 24:02:00","0.275295","0.2755","0.2826","0.2678","0.2694","1399724.22"
"2019-02-15 24:02:00","0.277006","0.2771","0.281","0.2712","0.2755","812222.89"
"2019-02-16 24:02:00","0.281226","0.2814","0.2911","0.2746","0.2771","1786509.85"
"2019-02-17 24:02:00","0.299837","0.3099","0.3138","0.2777","0.2814","4164550.37"
"2019-02-18 24:02:00","0.313493","0.31","0.3232","0.2959","0.3099","4201851.63"
"2019-02-19 24:02:00","0.311202","0.3175","0.3189","0.3022","0.31","1498533.85"
"2019-02-20 24:02:00","0.307032","0.3023","0.3176","0.2985","0.3175","1624468.55"
"2019-02-21 24:02:00","0.305173","0.3031","0.3102","0.2994","0.3023","1542054.13"
"2019-02-22 24:02:00","0.314934","0.3239","0.326","0.2988","0.3031","2753665.81"
"2019-02-23 24:02:00","0.304289","0.2852","0.3317","0.2605","0.3239","4359290.55"
"2019-02-24 24:02:00","0.287885","0.291","0.2962","0.2799","0.2852","1688630.41"
"2019-02-25 24:02:00","0.288002","0.2872","0.2929","0.2854","0.291","1130180.64"
"2019-02-26 24:02:00","0.287902","0.2889","0.2926","0.28","0.2872","1296969.2"
"2019-02-27 24:02:00","0.289738","0.2886","0.2928","0.2861","0.2889","1008218.71"
"2019-02-28 24:02:00","0.301544","0.3","0.31","0.2885","0.2886","1760480.24"
"2019-03-01 24:03:00","0.294934","0.2975","0.3014","0.2889","0.3","971689.77"
"2019-03-02 24:03:00","0.289846","0.288","0.2999","0.2713","0.2975","1362567.04"
"2019-03-03 24:03:00","0.277635","0.2777","0.2896","0.2689","0.288","1564526.58"
"2019-03-04 24:03:00","0.283272","0.2859","0.2909","0.2749","0.2777","1705231.33"
"2019-03-05 24:03:00","0.281471","0.2865","0.2879","0.2729","0.2859","1272250.71"
"2019-03-06 24:03:00","0.280591","0.2845","0.2898","0.277","0.2865","1155932.92"
"2019-03-07 24:03:00","0.280991","0.28","0.2879","0.2663","0.2845","1962614.5"
"2019-03-08 24:03:00","0.288296","0.2861","0.2953","0.2779","0.28","2369022.44"
"2019-03-09 24:03:00","0.284795","0.2856","0.2877","0.2825","0.2861","719948.46"
"2019-03-10 24:03:00","0.282261","0.2829","0.2903","0.2754","0.2856","1570503.37"
