121200120,0,0,0,0,0.996101276,0.002910626,0,0,0.000988098
211012002,0,0,0,0.007316566,0,0,0.141228499,0.851454935,0
122000120,0,0,0,0.99976882,0.000191455,5.78339E-06,0,0,3.39411E-05
112000212,0,0,0,0.00048134,0.343283264,0.656235395,0,0,0
202010012,0,0.999823254,0,4.21235E-06,0,1.95014E-05,0.000153032,0,0
122012110,0,0,0,0.004868059,0,0,0,0,0.995131941
101102202,0,0.150834899,0,0,0.001214812,0,0,0.847950289,0
110022102,0,0,0.84471697,0.154665772,0,0,0,0.000617257,0
121100202,0,0,0,0,0.005572258,0.000121578,0,0.994306165,0
110020202,0,0,0.998152938,0.000161537,0,3.83624E-05,0,0.001647163,0
202121120,0,0.999706768,0,0,0,5.62227E-05,0,0,0.000237009
202112121,0,1,0,0,0,0,0,0,0
200012210,0,0.999814586,4.90453E-05,0.000116355,0,0,0,0,2.00136E-05
122012010,0,0,0,0.781002011,0,0,0.000293195,0,0.218704793
201112212,0,1,0,0,0,0,0,0,0
212112000,0,0,0,0,0,0,0.000417385,0.136361964,0.863220651
000200100,0.011771983,1.69588E-06,2.37677E-07,0,0.988222781,2.88815E-06,0,2.34321E-07,1.8058E-07
120211122,0,0,1,0,0,0,0,0,0
211221100,0,0,0,0,0,0,0,0.015631355,0.984368645
102210112,0,0.005666681,0,0,0,0.994333319,0,0,0
101120202,0,0.430317688,0,0,0,0.002488007,0,0.567194305,0
212012100,0,0,0,0.015143677,0,0,0,0.092291936,0.892564387
122020112,0,0,0,0.999395209,0,0.000604791,0,0,0
011202012,0.838538433,0,0,0,0.161244304,0,0.000217263,0,0
121000120,0,0,0,0.000300248,0.999356883,0.000147314,0,0,0.000195555
100202100,0,0.000192666,1.14868E-05,0,0.999112024,0,0,0.000566439,0.000117384
102010002,0,0.133779278,0,2.62796E-05,0,0.863445289,0.002685489,6.3664E-05,0
002211212,0.000350734,0.999649266,0,0,0,0,0,0,0
221110020,0,0,0,0,0,0.807826129,0.192152802,0,2.10697E-05
012022110,0.000210473,0,0,0.802914392,0,0,0,0,0.196875135
022012121,0.999766781,0,0,0.000233219,0,0,0,0,0
211022011,0,0,0,0.999729752,0,0,0.000270248,0,0
200221001,0,2.76272E-05,0.999947374,0,0,0,1.86198E-05,6.37872E-06,0
112001212,0,0,0,0.00038793,0.99961207,0,0,0,0
220110020,0,0,0.000133944,0,0,0.999821485,1.66187E-05,0,2.79524E-05
221012221,0,0,0,1,0,0,0,0,0
200210011,0,1.61329E-05,2.54843E-05,0,0,0.031762295,0.968196088,0,0
000211212,0.084634744,0.915080035,0.000285222,0,0,0,0,0,0
120201221,0,0,0.817729611,0,0.182270389,0,0,0,0
110220200,0,0,0.99966408,0,0,6.5385E-05,0,0.000152559,0.000117975
112020010,0,0,0,0.000240116,0,0.00044272,0.999049626,0,0.000267539
122221110,0,0,0,0,0,0,0,0,1
121100221,0,0,0,0,0.999646789,0.000353211,0,0,0
121022011,0,0,0,0.997173599,0,0,0.002826401,0,0
112002021,0,0,0,9.98817E-05,0.999894301,0,5.81742E-06,0,0
101020221,0,0.955700778,0,0.001068585,0,0.043230637,0,0,0
112011220,0,0,0,0.102455462,0,0,0,0,0.897544538
112012200,0,0,0,0.012696551,0,0,0,0.067072827,0.920230622
120122211,0,0,1,0,0,0,0,0,0
010000002,0.995956801,0,0.002155429,0.000604728,0.000261614,0.000159539,4.73455E-05,0.000814543,0
112002000,0,0,0,5.6939E-06,0.000108576,0,6.31752E-05,0.000265652,0.999556903
210210021,0,0,0.011519354,0,0,0.000657697,0.987822949,0,0
022122110,0.746200383,0,0,0,0,0,0,0,0.253799617
101220202,0,0.784715921,0,0.00823695,0.207047129,0,0,0,0
200101220,0,6.93225E-06,6.05179E-06,0,0.999982027,0,0,0,4.98902E-06
221110220,0,0,0,0,0,0.998949964,0,0,0.001050036
100112022,0,0.027561698,0.155130811,0,0,0,0.817307491,0,0
100202121,0,4.1454E-05,0.002652316,0,0.99730623,0,0,0,0
200201121,0,8.89453E-06,0.999975718,0,1.53871E-05,0,0,0,0
220211021,0,0,0.999751935,0,0,0,0.000248065,0,0
122001010,0.975773927,0,0,3.54194E-07,0.024172464,0,2.04149E-05,0,3.284E-05
122000112,0,0,0,0.894925142,0.002966803,0.102108055,0,0,0
022112100,0.967291967,0,0,0,0,0,0,5.39564E-05,0.032654076
121120002,0,0,0,0,0,0.00021354,0.062148671,0.937637789,0
101220002,0,0.987480708,0,0,0,2.75907E-05,0.012481217,1.04841E-05,0
120210102,0,0,0.999863383,0,0,2.67663E-05,0,0.000109851,0
202010210,0,0.999896695,0,5.25709E-05,0,2.81188E-05,0,0,2.26154E-05
211122010,0,0,0,0,0,0,0.014633034,0,0.985366966
102211212,0,1,0,0,0,0,0,0,0
112021012,0,0,0,0.002716222,0,0,0.997283778,0,0
101221002,0,0.987916462,0,0,0,0,0.007658099,0.004425439,0
211022201,0,0,1.7786E-05,0.999630476,0,0,0,0.000351738,0
121002021,0,0,0,9.40981E-05,0.999544754,0,0.000361148,0,0
010022110,0.000119927,0,0.000315897,0.999540936,0,0,0,0,2.32401E-05
100122201,0,2.73706E-05,0.99992094,0,0,0,0,5.16899E-05,0
100010022,0,0.099696266,2.96289E-05,0.000732489,0,0.000414311,0.899127305,0,0
101022021,0,0.851154102,0,0.148486276,0,0,0.000359623,0,0
221201112,0,0,0,0,1,0,0,0,0
202010112,0,0.908544878,0,0.000181818,0,0.091273303,0,0,0
110200000,2.16311E-06,0,0.985056336,0,0.000616727,0.002627122,0.004116901,0.000362746,0.007218005
101202102,0,0.065005944,0,0,0.934364849,0,0,0.000629207,0
101020212,0,0.991269716,0,0.008683489,0,4.67942E-05,0,0,0
110022112,0,0,0.834183179,0.165816821,0,0,0,0,0
202012010,0,0.999423455,0,0.000446981,0,0,0.000112805,0,1.67592E-05
211022211,0,0,0,1,0,0,0,0,0
122110200,0,0,0,0,0,0.419537452,0,0.006908948,0.5735536
212102010,0,0,0,0,0.901299956,0,0.000199065,0,0.098500978
022200011,0.000134599,0,0,0,1.68476E-05,1.37084E-05,0.999834845,0,0
102022101,0,0.013504783,0,0.923896,0,0,0,0.062599217,0
112020021,0,0,0,0.000222124,0,0.000500376,0.999277501,0,0
202121121,0,1,0,0,0,0,0,0,0
000220101,9.3089E-05,3.27004E-05,0.001429825,0,0,0.929247522,0,0.069196864,0
011212022,0.895600341,0,0,0,0,0,0.104399659,0,0
211110221,0,0,0,1,0,0,0,0,0
212101200,0,0,0,0,0.999689211,0,0,0.000175552,0.000135237
112220010,0,0,0,0,0,0.750732728,0.24919736,0,6.99125E-05
012212121,1,0,0,0,0,0,0,0,0
101121022,0,0.265828142,0,0,0,0,0.734171858,0,0
121101220,0,0,0,0,0.695508288,0,0,0,0.304491712
002012201,0.999956372,1.05271E-05,0,2.15587E-05,0,0,0,1.15417E-05,0
102110220,0,0.004436434,0,0,0,0.728706678,0,0,0.266856889
110120221,0,0,0.997630772,0,0,0.002369228,0,0,0
221010020,0,0,0,8.36877E-05,0,0.001260271,0.998476338,0,0.000179703
102021021,0,0.640974734,0,2.65018E-05,0,0,0.358998764,0,0
110122021,0,0.962227971,0.034013428,0,0,0,0.003758601,0,0
110202000,0,0,0.365788276,0,0.62552501,0,0.000308762,0.000161428,0.008216525
001210002,0.001187388,5.03269E-06,0,0,0,1.43397E-05,0.998786761,6.47851E-06,0
221220011,0,0,0,0,0,0.884184166,0.115815834,0,0
002210201,0.999830387,4.10455E-05,0,0,0,7.91874E-05,0,4.93803E-05,0
121221002,0,0,0,0,0,0,1,0,0
010211022,0.83073234,0,6.03765E-05,0,0,0,0.169207283,0,0
112220112,0,0,0,0,0,1,0,0,0
121221100,0,0,0,0,0,0,0,0.926549274,0.073450726
011122022,0.999824147,0,0,0,0,0,0.000175853,0,0
102121002,0,0.002030253,0,0,0,0,0.997959605,1.01419E-05,0
201002211,0,0.00011708,0,0.999856656,2.62642E-05,0,0,0,0
011002022,0.999952635,0,0,3.78284E-06,8.16868E-06,0,3.54132E-05,0,0
212101212,0,0,0,0,1,0,0,0,0
221011202,0,0,0,0.999494486,0,0,0,0.000505514,0
011122122,1,0,0,0,0,0,0,0,0
101012220,0,0.816416105,0,0.001343996,0,0,0,0,0.182239899
212211000,0,0,0,0,0,0,0.957435649,0.040710157,0.001854194
110220002,0,0,0.998053024,0,0,9.04517E-06,2.331E-05,0.001914621,0
011002202,0.999897636,0,0,6.6196E-05,2.20111E-05,0,0,1.41567E-05,0
110120202,0,0,0.897134677,0,0,0.000101604,0,0.102763719,0
102212110,0,0.012973105,0,0,0,0,0,0,0.987026895
011202002,0.999856431,0,0,0,6.96247E-06,0,2.2709E-05,0.000113898,0
121020201,0,0,0,0.005375792,0,0.052741721,0,0.941882488,0
100020100,0,0.000116948,0.000293337,0.999302523,0,0.000104047,0,3.11027E-05,0.000152043
000220001,0.998343294,0.000248344,0.000500457,0,0,5.32923E-05,0.000616389,0.000238224,0
100100202,0,0.000177188,3.90638E-05,0,0.000298851,5.93738E-05,0,0.999425523,0
211002012,0,0,0,0.000239195,0.999138354,0,0.000622451,0,0
020100120,0.917855003,0,5.04396E-05,0,0.082018069,1.30529E-05,0,0,6.3435E-05
011020212,0.996150219,0,0,0.003014547,0,0.000835233,0,0,0
011221022,0.999736629,0,0,0,0,0,0.000263371,0,0
020211212,0.002216327,0.995006751,0.000222839,0,0,0.002554083,0,0,0
002212101,0.947695258,2.51391E-05,0,0,0,0,0,0.052279603,0
211012221,0,0,0,1,0,0,0,0,0
012011220,0.001347997,0,0,0.06384892,0,0,0,0,0.934803083
110220211,0,0,0.244801273,0,0,0.755198727,0,0,0
200211100,0,0.935353135,0.000421778,0,0,0,0,4.52862E-05,0.064179801
020001021,0.000158502,0,0.629530259,0.000172612,0.368091383,0,0.002047244,0,0
121121200,0,0,0,0,0,0,0,0.989369067,0.010630933
101020200,0,0.090648159,0,0.029049677,0,0.026726992,0,0.025415596,0.828159576
112002010,0,0,0,0.000134323,0.000632211,0,0.001198757,0,0.998034709
002112000,2.58985E-06,0.004022342,0,0,0,0,0.035399835,0.000490732,0.960084502
000212010,0.001244516,0.967197441,0.026668406,0,0,0,4.20489E-05,0,0.004847588
000012210,0.000147608,0.999259752,0.000541616,3.77713E-05,0,0,0,0,1.32518E-05
102010122,0,0.004386443,0,0.047121316,0,0.948492241,0,0,0
022112121,1,0,0,0,0,0,0,0,0
202012211,0,0.999759579,0,0.000240421,0,0,0,0,0
211101022,0,0,0,0,0.74708127,0,0.25291873,0,0
020211221,0.879440598,0,0.120559402,0,0,0,0,0,0
211121020,0,0,0,0,0,0,0.02454465,0,0.97545535
210211020,0,0,0.078790297,0,0,0,0.920254031,0,0.000955672
101122220,0,0.999675953,0,0,0,0,0,0,0.000324047
201010221,0,0.024772473,0,0.927581097,1.57376E-05,0.047614955,1.5738E-05,0,0
112211020,0,0,0,0,0,0,0.98846966,0,0.01153034
221011220,0,0,0,0.929097892,0,0,0,0,0.070902108
112202121,0,0,0,0,1,0,0,0,0
112212100,0,0,0,0,0,0,0,0.007198867,0.992801133
101120220,0,0.855619319,0,0,0,0.000291739,0,0,0.144088942
110020221,0,0,0.998936519,0.000901662,0,0.000161819,0,0,0
121220110,0,0,0,0,0,0.999703314,0,0,0.000296686
022212011,0.785848225,0,0,0,0,0,0.214151775,0,0
112100212,0,0,0,0,0.672372619,0.327627381,0,0,0
002100122,0.999740279,1.63999E-06,0,0,1.44253E-05,0.000243656,0,0,0
112210220,0,0,0,0,0,0.822756273,0,0,0.177243727
121100220,0,0,0,0,0.807649525,0.000102169,0,0,0.192248306
122020011,0,0,0,1.27272E-05,0,1.39845E-05,0.999973288,0,0
211112002,0,0,0.001054391,0,0,0,0.954154452,0.04411548,0.000675676
112201221,0,0,0,0,1,0,0,0,0
012021010,1.49417E-05,0,0,7.58732E-06,0,0,0.999972286,0,5.18527E-06
201120121,0,0.116542105,0,0,0,0.325199658,0,0.558258237,0
002012210,1.09828E-05,0.999953402,0,1.57883E-05,0,0,0,0,1.98272E-05
122110022,0,0,0,0,0,0.902501223,0.097498777,0,0
112202210,0,0,0,0,0.995669233,0,0,0,0.004330767
211020020,0,0,0,0.000217592,0,0.00226775,0.996282566,0,0.001232092
112221001,0,0,0,0,0,0,0.995903799,0.004096201,0
011221122,1,0,0,0,0,0,0,0,0
001121020,4.99441E-06,0.998683817,0,0,0,0.001278749,2.7083E-05,0,5.35648E-06
021212211,1,0,0,0,0,0,0,0,0
211011202,0,0,0,0.248416547,0,0,0,0.751583453,0
220121211,0,0,1,0,0,0,0,0,0
121221210,0,0,0,0,0,0,0,0,1
221100120,0,0,0,0,0.999380095,0.000162686,0,0,0.00045722
200212010,0,0.998784464,0.000185128,0,0,0,1.78338E-05,0,0.001012574
221000102,0,0,8.10994E-08,0.002440637,0.997543045,8.26425E-06,0,7.97255E-06,0
221110202,0,0,0,0,0,0.999394938,0,0.000605062,0
121221000,0,0,0,0,0,0,0.000135603,0.976120489,0.023743908
112012120,0,0,0,0.010132025,0,0,0,0,0.989867975
000120100,9.04996E-05,0.008154759,0.024196401,0,0,0.010557261,0,0.008703259,0.94829782
121000202,0,0,0.004881325,0.124532939,0.029311769,0.00021958,0.004058388,0.834849918,0.00214608
110220221,0,0,0.999173577,0,0,0.000826423,0,0,0
001121122,0.697509504,0.302490496,0,0,0,0,0,0,0
101021022,0,0.823107421,0,0.000475352,0,0,0.176417227,0,0
101020122,0,0.98793744,0,0.011490438,0,0.000572122,0,0,0
200112012,0,0.883049914,0.116871374,0,0,0,7.87122E-05,0,0
122001021,0,0,0,0.000365669,0.996962913,0,0.002671418,0,0
221112020,0,0,0,0,0,0,0.99892693,0,0.00107307
212121100,0,0,0,0,0,0,0,0.058615199,0.941384801
100120021,0,0.999938716,1.10472E-05,0,0,4.81683E-05,2.06865E-06,0,0
211021200,0,0,0,0.229226287,0,0,0,0.000237597,0.770536116
220112112,0,0,1,0,0,0,0,0,0
211101202,0,0,0,0,0.797096241,0,0,0.202903759,0
220212110,0,0,0.914725113,0,0,0,0,0,0.085274887
122010122,0,0,0,0.999317642,0,0.000682358,0,0,0
220110102,0,0,0.909938037,0,0,0.089732649,0,0.000329314,0
101221212,0,1,0,0,0,0,0,0,0
121001202,0,0,0,0.000177145,8.81786E-05,0,0,0.999734676,0
102220101,0,0.000220363,0,0,0,0.94295069,0,0.056828947,0
011210220,0.968561789,0,0,0,0,6.23694E-05,0,0,0.031375842
121122001,0,0,0,0,0,0,0.001434387,0.998565613,0
001120002,0.999949586,8.44053E-06,0,0,0,3.4536E-06,9.59961E-06,2.89205E-05,0
020120000,0.000350375,0,0.000129292,1.17657E-05,0,0.571059561,0.003936387,0.424282714,0.000229906
000102122,0.984433232,0.015460319,3.5598E-06,0,0.000102889,0,0,0,0
122010120,0,0,0,0.950823834,0,0.00023657,0,0,0.048939597
102210212,0,0.99989731,0,0,0,0.00010269,0,0,0
110122200,0,0,0.99731873,0,0,0,0,0.002617046,6.42235E-05
012121122,1,0,0,0,0,0,0,0,0
021001122,0.007879988,0,0,2.86195E-05,0.992091392,0,0,0,0
120112012,0,0,0.99988636,0,0,0,0.00011364,0,0
200112102,0,2.66031E-05,0.999958608,0,0,0,0,1.47889E-05,0
110022201,0,0,0.943433731,0.056471123,0,0,0,9.5146E-05,0
110022212,0,0,0.996095384,0.003904616,0,0,0,0,0
101022121,0,0.735646322,0,0.264353678,0,0,0,0,0
120012012,0,0,0.999701442,0.000170762,0,0,0.000127796,0,0
202112211,0,1,0,0,0,0,0,0,0
112112200,0,0,0,0,0,0,0,0.009237296,0.990762704
121122002,0,0,0,0,0,0,0.998925996,0.001074004,0
212201112,0,0,0,0,1,0,0,0,0
010221210,0.275570477,0,0.724406605,0,0,0,0,0,2.29176E-05
112122020,0,0,0,0,0,0,0.9919655,0,0.0080345
110122012,0,0,0.980326905,0,0,0,0.019673095,0,0
112102200,0,0,0,0,0.842347768,0,0,5.13862E-05,0.157600846
000011020,0.008070525,0.989951766,9.72429E-05,0.000164944,0,0,0.001616336,0,9.91857E-05
022211211,1,0,0,0,0,0,0,0,0
121102221,0,0,0,0,1,0,0,0,0
122211010,0,0,0,0,0,0,1,0,0
022211121,1,0,0,0,0,0,0,0,0
112110022,0,0,0,0,0,0.775303253,0.224696747,0,0
110212002,0,0,0.909991112,0,0,0,4.42087E-05,0.08996468,0
220112121,0,0,1,0,0,0,0,0,0
211210020,0,0,0,0,0,0.004601625,0.995085094,0,0.00031328
120121210,0,0,0.999862317,0,0,0,0,0,0.000137683
112201212,0,0,0,0,1,0,0,0,0
112100202,0,0,0,0,0.163522168,0.15875236,0,0.677725471,0
200020100,0,0.000130783,0.999427039,0.000143893,0,3.33492E-05,0,0.00012856,0.000136375
122001211,0,0,0,0.001017315,0.998982685,0,0,0,0
100022211,0,6.5333E-05,0.258671644,0.741263023,0,0,0,0,0
211000102,0,0,0,0.001154842,0.998407729,3.6647E-05,0,0.000400783,0
121010002,0,0,0.074296682,0.000580668,0,0.007660072,0.911710219,0.005752358,0
110221220,0,0,0.998927358,0,0,0,0,0,0.001072642
011221212,1,0,0,0,0,0,0,0,0
211120120,0,0,0,0,0,0.021825583,0,0,0.978174417
110122210,0,0,0.99037035,0,0,0,0,0,0.00962965
202211112,0,1,0,0,0,0,0,0,0
110020020,0,0,0.9703099,0.014530442,0,0.011143409,0.002022249,0,0.001993999
011122212,1,0,0,0,0,0,0,0,0
002101122,0.973632813,2.15269E-05,0,0,0.02634566,0,0,0,0
211110022,0,0,0,0,0,0.00499818,0.99500182,0,0
121012200,0,0,0,0.000321257,0,0,0,3.22435E-05,0.9996465
121000020,0,0,0,5.02786E-05,0.999459281,0.000203064,0.000169812,0,0.000117563
100110022,0,0.000142962,0.00010659,0,0,0.000159385,0.999591063,0,0
120221211,0,0,1,0,0,0,0,0,0
110020220,0,0,0.999560735,0.000352236,0,2.79895E-05,0,0,5.90396E-05
022011221,0.924944528,0,0,0.075055472,0,0,0,0,0
120120210,0,0,0.999681455,0,0,0.000294826,0,0,2.37194E-05
220211112,0,0,1,0,0,0,0,0,0
001120122,0.675389417,0.29787907,0,0,0,0.026731513,0,0,0
022112211,1,0,0,0,0,0,0,0,0
122021112,0,0,0,1,0,0,0,0,0
011021022,0.843820077,0,0,0.000283529,0,0,0.155896394,0,0
110120200,0,0,0.998085108,0,0,0.000474804,0,0.001131617,0.000308471
201212010,0,0.858923722,0,0,0,0,0.141027907,0,4.83714E-05
212102211,0,0,0,0,1,0,0,0,0
202120100,0,0.995962777,0,0,0,0.000176039,0,2.73265E-05,0.003833858
211002210,0,0,0,0.936540705,0.063405645,0,0,0,5.365E-05
210201011,0,0,1,0,0,0,0,0,0
010220120,0.999905061,0,6.9993E-05,0,0,1.73039E-08,0,0,2.49282E-05
112011202,0,0,0,0.034062443,0,0,0,0.965937557,0
121220112,0,0,0,0,0,1,0,0,0
121200201,0,0,0,0,0.936075061,0.063872672,0,5.22663E-05,0
120022011,0,0,0.000103174,0.963793784,0,0,0.036103042,0,0
001211022,0.000360229,5.63368E-05,0,0,0,0,0.999583434,0,0
112020012,0,0,0,2.81031E-05,0,0.729830646,0.270141251,0,0
102212100,0,0.002141957,0,0,0,0,0,0.00011395,0.997744093
212101122,0,0,0,0,1,0,0,0,0
110210122,0,0,0.988874262,0,0,0.007388534,0,0.003737204,0
022012211,0.999806272,0,0,0.000193728,0,0,0,0,0
112221000,0,0,0,0,0,0,0.999762272,4.9045E-05,0.000188683
112022001,0,0,0,0.832028889,0,0,0.167936127,3.49843E-05,0
220211121,0,0,1,0,0,0,0,0,0
121202100,0,0,0,0,0.999894248,0,0,5.31305E-05,5.26218E-05
101202121,0,0.001250457,0,0,0.998749543,0,0,0,0
001000122,1.5229E-06,1.05815E-05,0,8.11237E-06,0.999901758,7.8025E-05,0,0,0
112202001,0,0,0,0,0.998461642,0,0.001477003,6.13557E-05,0
122011220,0,0,0,0.881806007,0,0,0,0,0.118193993
110022021,0,0,0.437589573,0.562127199,0,0,0.000283228,0,0
112001200,0,0,0,0.000143456,0.999819156,0,0,4.82782E-06,3.25605E-05
101022002,0,0.999341385,0,1.82071E-05,0,0,0.000602306,3.81017E-05,0
211020100,0,0,0,0.000669016,0,0.001896494,0,0.010918998,0.986515492
212102110,0,0,0,0,0.004812801,0,0,0,0.995187199
112210122,0,0,0,0,0,1,0,0,0
122101020,0,6.98873E-06,0,0,0.962634569,0,0.034543218,0,0.002815225
010122122,0.999820419,0,0.000179581,0,0,0,0,0,0
122101212,0,0,0,0,1,0,0,0,0
221101212,0,0,0,0,1,0,0,0,0
211212020,0,0,0,0,0,0,0.991901604,0,0.008098396
021211210,0.999845534,0,0,0,0,0,0,0,0.000154466
000022100,0.000185426,0.000107815,0.996741118,0.00286273,0,0,0,5.13508E-05,5.15605E-05
112122010,0,0,0,0,0,0,0.728236236,0,0.271763764
020101122,0.888940598,0,2.19376E-05,0,0.111037465,0,0,0,0
212012021,0,0,0,0,0,0,0,0,1
112101202,0,0,0,0,0.615432404,0,0,0.384567596,0
012120010,3.63795E-06,0,0,0,0,4.51449E-06,0.999985097,0,6.75036E-06
200001221,0,2.92617E-05,0.999944709,7.38986E-06,1.86392E-05,0,0,0,0
101221022,0,0.999627236,0,0,0,0,0.000372764,0,0
010110220,8.15934E-06,0,1.07769E-05,0,0,0.955780597,0,0,0.044200467
210121221,0,0,1,0,0,0,0,0,0
211200102,0,0,0,0,0.999838749,5.18691E-05,0,0.000109382,0
211002201,0,0,0,0.998412552,0.001541531,0,0,4.59169E-05,0
101122221,0,1,0,0,0,0,0,0,0
001020100,0.16921906,0.116957732,0,0.008011775,0.000255063,0.661560772,3.2247E-05,0.016811473,0.027151878
110220210,0,0,0.814678468,0,0,0.184794237,0,0,0.000527296
120211022,0.000727638,0.00180737,0.696072632,0,0,0,0.00025252,0,0.301139841
221102112,0,0,0,0,1,0,0,0,0
122000100,0,0,0,0.976368826,0.005723265,0.007708276,0,0.007794453,0.00240518
011212221,1,0,0,0,0,0,0,0,0
210021221,0,0,0.999659343,0.000340657,0,0,0,0,0
122101021,0,0,0,0,0.981895848,0,0.018104152,0,0
101122212,0,1,0,0,0,0,0,0,0
212010102,0,0,0,0.226108664,0,0.733076092,0,0.040815244,0
221020110,0,0,0,0.000290263,0,1.58672E-05,0,0,0.999693869
112220121,0,0,0,0,0,1,0,0,0
011001022,0.001437327,0,0,0.004595447,0.000459993,0,0.993507233,0,0
000120020,3.75245E-05,0.004339016,9.31629E-06,0.000343387,0,0.984747442,0.01046025,2.17626E-05,4.13014E-05
211001212,0,0,0,0.311411535,0.688588465,0,0,0,0
020020100,7.02443E-05,0,0.997316176,0.002373619,0,0.000102651,0,3.67531E-05,0.000100557
211102122,0,0,0,0,1,0,0,0,0
012211221,1,0,0,0,0,0,0,0,0
110020022,0,0,0.998329795,0.000160741,0,0.001449586,5.98783E-05,0,0
201120100,0,0.002842702,0,0,0,0.000114145,0,1.50651E-05,0.997028088
211122201,0,0,0.996902127,0,0,0,0.003097873,0,0
110221122,0,0,1,0,0,0,0,0,0
110212022,0,0,0.998916857,0,0,0,0.001083143,0,0
201002121,0,6.83793E-06,0,7.58683E-06,0.999985575,0,0,0,0
121011022,0,0,0,0.021866728,0,0,0.978133272,0,0
221100102,0,0,0,0,0.984578017,0.015055546,0,0.000366437,0
121002121,0,0,0,0.021883343,0.978116657,0,0,0,0
121210200,0,0,0,0,0,0.000363552,0,0.00017221,0.999464238
112120020,0,0,0,0,0,0.001815583,0.998069962,0,0.000114455
121211210,0.182494411,0.001258257,0,0,0,0,0,0,0.816247333
010221020,0.000897807,0.399320403,0.00018206,0,0,0.599491369,1.6068E-07,7.18823E-07,0.000107481
212112201,0,0,0,0,0,0,0,1,0
211022110,0,0,0,0.336027344,0,0,0,0,0.663972656
002211221,0.999681912,0.000318088,0,0,0,0,0,0,0
201200101,0,4.96827E-06,0,0,6.27513E-06,0.000269189,0.998826194,0.000893374,0
110022020,0,0,0.999830831,5.91871E-06,0,0,1.42884E-05,0,0.000148962
112110220,0,0,0,0,0,0.027639756,0,0,0.972360244
002210121,0.709567,0.000323719,0,0,0,1.49471E-05,0.000853642,0.289240693,0
102100200,0,0.030343761,0,0,0.969058758,3.5671E-05,0,5.54136E-05,0.000506397
100220120,0,0.998976945,0.000989769,0,0,3.82833E-06,0,0,2.94574E-05
221021010,0,0,0,0.000925807,0,0,3.35204E-05,0,0.999040672
212211100,0,0,0,0,0,0,0,0.001059129,0.998940871
120011220,0,0,0.000371225,0.063984164,0,0,0,0,0.935644611
122022110,0,0,0,0.957052418,0,0,0,0,0.042947582
211122100,0,0,0,0,0,0,0,0.024643146,0.975356854
211022001,0,0,2.58288E-06,0.997535342,0,0,0.002386104,7.47294E-05,1.24096E-06
211211002,0,0,0,0,0,0,0.979175646,0.020824354,0
021121212,1,0,0,0,0,0,0,0,0
201001012,0,2.76752E-06,0,6.9012E-06,0.999987074,0,3.25714E-06,0,0
000010000,0.002771683,0.000304486,0.004436518,0.964275609,1.27379E-05,0.002597516,0.021452278,0.002246954,0.001902218
102112200,0,0.000696553,0,0,0,0,0,8.94602E-06,0.999294501
211220011,0,0,0,0,0,0.347634004,0.652365996,0,0
112022100,0,0,0,0.785069642,0,0,0,0.001371217,0.213559141
001010200,0.13637683,8.03503E-06,0,5.98393E-05,0,2.11958E-06,0,0.012349173,0.851204004
201101122,0,0.000874887,0,0,0.999125113,0,0,0,0
011220110,0.015966249,0,0,0,0,0.984033751,0,0,0
